sensor_id,timestamp,latitude,longitude,sensor_type,reading_value,status,geometry,zone
1408,2023-01-15 07:27:00,37.48084137184599,-121.55579267194886,humidity,15.012015099873013,active,POINT (-121.55579267194886 37.48084137184599),Zone C
1262,2023-01-15 07:29:00,37.39526489547038,-122.01883710921564,humidity,28.66148453173644,faulty,POINT (-122.01883710921564 37.39526489547038),Zone C
1428,2023-01-15 07:36:00,37.30016750435308,-122.25153833117648,seismic,66.55636030265714,inactive,POINT (-122.25153833117648 37.30016750435308),Zone C
1937,2023-01-15 07:39:00,37.31211591419108,-122.24043180698004,flood,83.28747068953784,inactive,POINT (-122.24043180698004 37.31211591419108),Zone C
1233,2023-01-15 07:47:00,37.7728060656554,-122.28414425612104,humidity,60.88907591364144,active,POINT (-122.28414425612104 37.7728060656554),Zone C
1664,2023-01-15 07:48:00,37.08598448081835,-121.78889945567695,seismic,80.0639856872544,active,POINT (-121.78889945567695 37.08598448081835),Zone C
1828,2023-01-15 07:49:00,37.700969662340185,-122.47895214516087,flood,32.20002114568216,active,POINT (-122.47895214516087 37.700969662340185),Zone C
1265,2023-01-15 07:50:00,37.87387862488949,-121.93523912179144,humidity,44.99338810632795,faulty,POINT (-121.93523912179144 37.87387862488949),Zone C
1012,2023-01-15 07:51:00,37.8802695746472,-122.13273218496155,seismic,60.19020782452711,faulty,POINT (-122.13273218496155 37.8802695746472),Zone C
1500,2023-01-15 07:55:00,37.8213113726643,-122.31532577613768,flood,48.32725460171835,faulty,POINT (-122.31532577613768 37.8213113726643),Zone C
1163,2023-01-15 08:03:00,37.62800471924291,-121.7755899740563,seismic,68.27255276112251,active,POINT (-121.7755899740563 37.62800471924291),Zone C
1764,2023-01-15 08:04:00,37.46995225709621,-122.18669391736934,flood,35.90253478132692,faulty,POINT (-122.18669391736934 37.46995225709621),Zone C
1329,2023-01-15 08:09:00,37.448373814324526,-122.34965254247322,flood,66.28400137182837,active,POINT (-122.34965254247322 37.448373814324526),Zone C
1221,2023-01-15 08:22:00,37.2150531644829,-122.23738755288448,humidity,73.93325143275597,active,POINT (-122.23738755288448 37.2150531644829),Zone C
1406,2023-01-15 08:23:00,37.04846420030129,-122.2026101157263,flood,53.36871788944112,inactive,POINT (-122.2026101157263 37.04846420030129),Zone C
1293,2023-01-15 08:26:00,37.740469071475786,-121.8451070047869,humidity,92.41739739129018,active,POINT (-121.8451070047869 37.740469071475786),Zone C
1306,2023-01-15 08:27:00,37.14623620308272,-122.12840723461662,seismic,34.491270955657285,faulty,POINT (-122.12840723461662 37.14623620308272),Zone C
1449,2023-01-15 08:29:00,37.01807404372872,-121.66745099084147,flood,45.012341631246834,faulty,POINT (-121.66745099084147 37.01807404372872),Zone C
1827,2023-01-15 08:30:00,37.28677793301023,-121.90528519367624,humidity,55.03654260341951,faulty,POINT (-121.90528519367624 37.28677793301023),Zone C
1497,2023-01-15 08:33:00,37.850756142341055,-121.86211482479276,humidity,30.23664452774164,faulty,POINT (-121.86211482479276 37.850756142341055),Zone C
1061,2023-01-15 08:36:00,37.8602215192286,-122.18442620734496,humidity,70.88073543853585,faulty,POINT (-122.18442620734496 37.8602215192286),Zone C
1240,2023-01-15 08:40:00,37.17402732037033,-121.6315299566926,humidity,98.56613301174104,faulty,POINT (-121.6315299566926 37.17402732037033),Zone C
1220,2023-01-15 08:44:00,37.95750143513944,-121.68842442974211,temp,65.45277293909858,faulty,POINT (-121.68842442974211 37.95750143513944),Zone C
1902,2023-01-15 09:02:00,37.44252257784328,-122.4988356206766,humidity,21.575966345834097,inactive,POINT (-122.4988356206766 37.44252257784328),Zone C
1601,2023-01-15 09:10:00,37.106525281847375,-121.99671945601992,flood,24.02874199868412,inactive,POINT (-121.99671945601992 37.106525281847375),Zone C
1463,2023-01-15 09:12:00,37.70198814787015,-121.58984984506668,seismic,58.170119152065126,inactive,POINT (-121.58984984506668 37.70198814787015),Zone C
1036,2023-01-15 09:16:00,37.78554520221167,-121.695901836093,seismic,22.406452797798703,inactive,POINT (-121.695901836093 37.78554520221167),Zone C
1120,2023-01-15 09:24:00,37.79963682726742,-122.00833442297716,flood,62.3062622609187,inactive,POINT (-122.00833442297716 37.79963682726742),Zone C
1412,2023-01-15 09:31:00,37.42278727202038,-122.17830874273528,flood,76.31412289061743,faulty,POINT (-122.17830874273528 37.42278727202038),Zone C
1077,2023-01-15 09:36:00,37.4134354077742,-121.66005084394088,seismic,71.78241937361608,active,POINT (-121.66005084394088 37.4134354077742),Zone C
1525,2023-01-15 09:42:00,37.64738072987842,-122.45143624865707,temp,77.87795348898341,inactive,POINT (-122.45143624865707 37.64738072987842),Zone C
1846,2023-01-15 09:45:00,37.19486665708735,-121.71847189226736,seismic,32.150210383599784,inactive,POINT (-121.71847189226736 37.19486665708735),Zone C
1922,2023-01-15 09:48:00,37.60287998494314,-121.93810787296782,flood,11.023339844432234,active,POINT (-121.93810787296782 37.60287998494314),Zone C
1540,2023-01-15 09:52:00,37.09949374596227,-121.54437835500164,humidity,66.26754107565623,inactive,POINT (-121.54437835500164 37.09949374596227),Zone C
1706,2023-01-15 09:58:00,37.26873851315907,-121.58935901715164,humidity,59.99720445615752,inactive,POINT (-121.58935901715164 37.26873851315907),Zone C
1918,2023-01-15 10:06:00,37.057309545144335,-121.93355626997652,temp,63.17000723030706,active,POINT (-121.93355626997652 37.057309545144335),Zone C
1883,2023-01-15 10:10:00,37.14579815660243,-122.0534476609506,temp,98.85242589399247,active,POINT (-122.0534476609506 37.14579815660243),Zone C
1468,2023-01-15 10:16:00,37.699635397718616,-121.89668342394766,humidity,35.64781632422931,active,POINT (-121.89668342394766 37.699635397718616),Zone C
1649,2023-01-15 10:25:00,37.21259788735274,-121.96693041531174,humidity,14.445177035212776,active,POINT (-121.96693041531174 37.21259788735274),Zone C
1373,2023-01-15 10:29:00,37.72784584005765,-121.58489890727034,temp,87.16857458904543,faulty,POINT (-121.58489890727034 37.72784584005765),Zone C
1583,2023-01-15 10:31:00,37.7008018354387,-122.37652138638678,flood,63.45614103404237,active,POINT (-122.37652138638678 37.7008018354387),Zone C
1744,2023-01-15 10:33:00,37.54100114896153,-121.51080656527093,flood,57.78948363870632,faulty,POINT (-121.51080656527093 37.54100114896153),Zone C
1077,2023-01-15 10:39:00,37.618048705331816,-121.66027557105912,temp,57.96131964753343,faulty,POINT (-121.66027557105912 37.618048705331816),Zone C
1835,2023-01-15 10:40:00,37.6705936897402,-121.88968567879118,seismic,31.107223553990448,active,POINT (-121.88968567879118 37.6705936897402),Zone C
1674,2023-01-15 10:43:00,37.94685563973157,-122.10141766742365,flood,96.53033499653276,active,POINT (-122.10141766742365 37.94685563973157),Zone C
1878,2023-01-15 10:44:00,37.64577476964642,-121.67611573568132,flood,66.58305909650863,faulty,POINT (-121.67611573568132 37.64577476964642),Zone C
1356,2023-01-15 10:45:00,37.88789955135415,-121.8266924601794,humidity,20.013144156861884,active,POINT (-121.8266924601794 37.88789955135415),Zone C
1092,2023-01-15 10:47:00,37.30090547092824,-122.3601419388819,flood,35.73271155671881,inactive,POINT (-122.3601419388819 37.30090547092824),Zone C
1258,2023-01-15 10:49:00,37.65435046537582,-121.90065815795168,flood,52.247742741119296,faulty,POINT (-121.90065815795168 37.65435046537582),Zone C
1576,2023-01-15 11:01:00,37.86889676345868,-121.99734998740446,humidity,83.12094805836482,active,POINT (-121.99734998740446 37.86889676345868),Zone C
1307,2023-01-15 11:03:00,37.95846734731298,-122.16196640842972,temp,91.5840023317588,faulty,POINT (-122.16196640842972 37.95846734731298),Zone C
1544,2023-01-15 11:06:00,37.0636237040024,-121.57463709324092,flood,68.98814971901864,active,POINT (-121.57463709324092 37.0636237040024),Zone C
1917,2023-01-15 11:08:00,37.61401244005625,-122.09366511642205,seismic,43.0018382590619,inactive,POINT (-122.09366511642205 37.61401244005625),Zone C
1446,2023-01-15 11:11:00,37.96603153796514,-122.07491486297796,seismic,48.845802325053576,active,POINT (-122.07491486297796 37.96603153796514),Zone C
1974,2023-01-15 11:14:00,37.23924072516231,-122.01913160667544,seismic,19.92344578663574,active,POINT (-122.01913160667544 37.23924072516231),Zone C
1052,2023-01-15 11:16:00,37.32812516327151,-122.1557437293098,seismic,37.511797841904816,active,POINT (-122.1557437293098 37.32812516327151),Zone C
1252,2023-01-15 11:23:00,37.017122464401446,-121.88690722940008,flood,14.340376953108036,inactive,POINT (-121.88690722940008 37.017122464401446),Zone C
1230,2023-01-15 11:29:00,37.32354345306691,-121.51381598984428,flood,91.58933746261954,faulty,POINT (-121.51381598984428 37.32354345306691),Zone C
1527,2023-01-15 11:36:00,37.40981211286085,-121.92302116906367,flood,38.25685391287234,active,POINT (-121.92302116906367 37.40981211286085),Zone C
1974,2023-01-15 11:39:00,37.75411189894756,-122.49955989892992,seismic,72.33862382283563,faulty,POINT (-122.49955989892992 37.75411189894756),Zone C
1222,2023-01-15 11:40:00,37.54065812656968,-121.84221619268725,seismic,41.99804293109553,active,POINT (-121.84221619268725 37.54065812656968),Zone C
1018,2023-01-15 11:44:00,37.3702736002501,-121.7922072502364,temp,41.22954423981204,inactive,POINT (-121.7922072502364 37.3702736002501),Zone C
1431,2023-01-15 11:47:00,37.63561993189827,-121.83041371911594,seismic,87.86804928099228,inactive,POINT (-121.83041371911594 37.63561993189827),Zone C
1388,2023-01-15 11:48:00,37.01405872174466,-121.61893782298606,humidity,85.32077789891353,inactive,POINT (-121.61893782298606 37.01405872174466),Zone C
1081,2023-01-15 11:49:00,37.4292520813428,-121.53556461036789,seismic,42.13420874907666,faulty,POINT (-121.53556461036789 37.4292520813428),Zone C
1828,2023-01-15 11:54:00,37.66541220926069,-121.59028616735112,flood,61.21682094227946,faulty,POINT (-121.59028616735112 37.66541220926069),Zone C
1738,2023-01-15 11:56:00,37.99697200600916,-121.54511460062834,seismic,91.136101233018,faulty,POINT (-121.54511460062834 37.99697200600916),Zone C
1737,2023-01-15 12:02:00,37.88014822542522,-122.41805766284338,seismic,85.47744368135997,active,POINT (-122.41805766284338 37.88014822542522),Zone C
1363,2023-01-15 12:04:00,37.82437527728116,-122.43827342427969,flood,96.66510607630624,faulty,POINT (-122.43827342427969 37.82437527728116),Zone C
1586,2023-01-15 12:05:00,37.1521885061016,-121.91993759233311,humidity,22.914207002714715,faulty,POINT (-121.91993759233311 37.1521885061016),Zone C
1783,2023-01-15 12:08:00,37.461797740160506,-121.5877957300884,flood,49.15055251234328,faulty,POINT (-121.5877957300884 37.461797740160506),Zone C
1801,2023-01-15 12:09:00,37.31518975116656,-122.48664598722304,humidity,28.55309836866484,active,POINT (-122.48664598722304 37.31518975116656),Zone C
1182,2023-01-15 12:10:00,37.302688520933536,-121.94906089497024,seismic,80.3790137039634,inactive,POINT (-121.94906089497024 37.302688520933536),Zone C
1672,2023-01-15 12:11:00,37.56151674998753,-121.84108944722531,seismic,56.871556753199705,inactive,POINT (-121.84108944722531 37.56151674998753),Zone C
1953,2023-01-15 12:12:00,37.94324899050969,-122.181720585164,humidity,24.281906669016728,faulty,POINT (-122.181720585164 37.94324899050969),Zone C
1931,2023-01-15 12:13:00,37.39316895915709,-122.08155159343492,temp,46.20053974460635,inactive,POINT (-122.08155159343492 37.39316895915709),Zone C
1834,2023-01-15 12:17:00,37.45923618508588,-122.1032469892655,temp,66.8438671246419,inactive,POINT (-122.1032469892655 37.45923618508588),Zone C
1991,2023-01-15 12:20:00,37.57467295705218,-122.1972119810661,flood,22.43006893360852,faulty,POINT (-122.1972119810661 37.57467295705218),Zone C
1970,2023-01-15 12:22:00,37.52271736290795,-121.82672709528062,humidity,37.51728879439631,active,POINT (-121.82672709528062 37.52271736290795),Zone C
1146,2023-01-15 12:25:00,37.78059898674676,-122.24052668021116,humidity,11.909119433335846,active,POINT (-122.24052668021116 37.78059898674676),Zone C
1129,2023-01-15 12:27:00,37.9279706233555,-121.92727785615098,seismic,49.51836403205488,inactive,POINT (-121.92727785615098 37.9279706233555),Zone C
1355,2023-01-15 12:30:00,37.26438724072133,-121.75434245951683,temp,91.94142157283316,active,POINT (-121.75434245951683 37.26438724072133),Zone C
1001,2023-01-15 12:33:00,37.96176151937357,-121.65350308600316,humidity,35.749863781948136,active,POINT (-121.65350308600316 37.96176151937357),Zone C
1789,2023-01-15 12:34:00,37.54950511018392,-122.11037799361443,humidity,69.01701854417527,active,POINT (-122.11037799361443 37.54950511018392),Zone C
1783,2023-01-15 12:35:00,37.46608523300712,-122.26434936885695,flood,64.8438567194293,inactive,POINT (-122.26434936885695 37.46608523300712),Zone C
1773,2023-01-15 12:37:00,37.93983418818321,-122.15302814158424,humidity,2.3635259210824544,active,POINT (-122.15302814158424 37.93983418818321),Zone C
1247,2023-01-15 12:40:00,37.145009768898106,-121.64828159052404,humidity,94.82356609126316,inactive,POINT (-121.64828159052404 37.145009768898106),Zone C
1192,2023-01-15 12:43:00,37.67873580987202,-122.09896425575896,humidity,92.31200925137668,faulty,POINT (-122.09896425575896 37.67873580987202),Zone C
1712,2023-01-15 12:53:00,37.96345291154026,-122.10095143296336,seismic,65.92736041419776,active,POINT (-122.10095143296336 37.96345291154026),Zone C
1151,2023-01-15 12:54:00,37.09680481034372,-122.0238298610842,flood,47.34959753851988,active,POINT (-122.0238298610842 37.09680481034372),Zone C
1418,2023-01-15 12:59:00,37.78969757885757,-121.55542386933928,humidity,67.22140080790572,faulty,POINT (-121.55542386933928 37.78969757885757),Zone C
1012,2023-01-15 13:05:00,37.86445507199406,-122.29677698103478,humidity,99.47084103128344,active,POINT (-122.29677698103478 37.86445507199406),Zone C
1183,2023-01-15 13:08:00,37.80088490097869,-122.48843368266074,humidity,58.75821882828644,active,POINT (-122.48843368266074 37.80088490097869),Zone C
1893,2023-01-15 13:10:00,37.00587586865158,-122.37202827647116,humidity,83.29595602025978,faulty,POINT (-122.37202827647116 37.00587586865158),Zone C
1199,2023-01-15 13:14:00,37.48200730381859,-121.97801867855723,humidity,79.15386795952264,inactive,POINT (-121.97801867855723 37.48200730381859),Zone C
1622,2023-01-15 13:17:00,37.87839317415768,-122.28134452366264,flood,19.4951310923829,faulty,POINT (-122.28134452366264 37.87839317415768),Zone C
1663,2023-01-15 13:31:00,37.62812285220182,-121.96288200921694,temp,94.68855366945984,faulty,POINT (-121.96288200921694 37.62812285220182),Zone C
1195,2023-01-15 13:32:00,37.02855165217481,-121.77339671971382,humidity,19.080043348073083,faulty,POINT (-121.77339671971382 37.02855165217481),Zone C
1704,2023-01-15 13:33:00,37.62168915351967,-121.87717031597752,flood,50.16115621278509,active,POINT (-121.87717031597752 37.62168915351967),Zone C
1069,2023-01-15 13:40:00,37.80328400265852,-121.86295960524266,flood,22.66814647506323,inactive,POINT (-121.86295960524266 37.80328400265852),Zone C
1629,2023-01-15 13:43:00,37.06031926563125,-121.58822572361566,humidity,51.34971290259816,faulty,POINT (-121.58822572361566 37.06031926563125),Zone C
1142,2023-01-15 13:44:00,37.12778875456688,-121.89562133407814,humidity,19.882666880532085,faulty,POINT (-121.89562133407814 37.12778875456688),Zone C
1318,2023-01-15 13:49:00,37.82436870878696,-121.69968488480932,flood,38.1649528377683,faulty,POINT (-121.69968488480932 37.82436870878696),Zone C
1494,2023-01-15 13:51:00,37.191279945033855,-121.88127612488412,flood,66.56614210631454,inactive,POINT (-121.88127612488412 37.191279945033855),Zone C
1242,2023-01-15 13:54:00,37.53015572552677,-121.77293858041598,humidity,11.04531178315914,faulty,POINT (-121.77293858041598 37.53015572552677),Zone C
1559,2023-01-15 13:57:00,37.10217702334994,-121.73139322513418,seismic,71.04957523461066,faulty,POINT (-121.73139322513418 37.10217702334994),Zone C
1792,2023-01-15 14:00:00,37.97810637063793,-121.56764007418148,temp,34.202927507778966,faulty,POINT (-121.56764007418148 37.97810637063793),Zone C
1404,2023-01-15 14:01:00,37.25501143388893,-121.84575194300716,flood,57.38927696690639,inactive,POINT (-121.84575194300716 37.25501143388893),Zone C
1368,2023-01-15 14:13:00,37.06906018292814,-121.67956020557916,humidity,7.13674842122064,faulty,POINT (-121.67956020557916 37.06906018292814),Zone C
1013,2023-01-15 14:14:00,37.90098519756965,-122.0257919218676,temp,88.7216558237514,faulty,POINT (-122.0257919218676 37.90098519756965),Zone C
1911,2023-01-15 14:15:00,37.09226429350314,-122.243227668414,seismic,2.500929927673645,faulty,POINT (-122.243227668414 37.09226429350314),Zone C
1085,2023-01-15 14:32:00,37.52814925098253,-121.7111054364108,seismic,88.011012915255,active,POINT (-121.7111054364108 37.52814925098253),Zone C
1855,2023-01-15 14:35:00,37.26701721586811,-121.8940539109944,humidity,90.76533240318544,faulty,POINT (-121.8940539109944 37.26701721586811),Zone C
1315,2023-01-15 14:36:00,37.76474341105459,-122.48713490946837,seismic,71.24970411462981,active,POINT (-122.48713490946837 37.76474341105459),Zone C
1126,2023-01-15 14:39:00,37.33649515500328,-122.19036925200696,flood,78.60835255184175,faulty,POINT (-122.19036925200696 37.33649515500328),Zone C
1871,2023-01-15 14:49:00,37.07082944403387,-121.67611366612486,temp,24.426788457616865,active,POINT (-121.67611366612486 37.07082944403387),Zone C
1783,2023-01-15 14:53:00,37.85777426599783,-122.10684714564483,seismic,72.82449521659828,faulty,POINT (-122.10684714564483 37.85777426599783),Zone C
1269,2023-01-15 14:57:00,37.70387802035232,-122.27193993036336,temp,69.29769464063736,active,POINT (-122.27193993036336 37.70387802035232),Zone C
1523,2023-01-15 15:06:00,37.46810869006456,-122.17573869579768,temp,90.25838485556584,active,POINT (-122.17573869579768 37.46810869006456),Zone C
1647,2023-01-15 15:13:00,37.38653208684756,-121.82890524945998,flood,74.48636315668134,inactive,POINT (-121.82890524945998 37.38653208684756),Zone C
1089,2023-01-15 15:14:00,37.05342546385444,-121.99392091006952,flood,52.804086712416456,inactive,POINT (-121.99392091006952 37.05342546385444),Zone C
1720,2023-01-15 15:16:00,37.05103121038596,-121.50051770546334,humidity,37.42495203222237,faulty,POINT (-121.50051770546334 37.05103121038596),Zone C
1571,2023-01-15 15:27:00,37.51094884580301,-121.5933822984143,flood,5.557327034865445,faulty,POINT (-121.5933822984143 37.51094884580301),Zone C
1319,2023-01-15 15:39:00,37.689708543872925,-122.38044725607374,seismic,21.73491500039222,faulty,POINT (-122.38044725607374 37.689708543872925),Zone C
1344,2023-01-15 15:44:00,37.117125146829885,-122.0653284439697,humidity,28.91820932937138,active,POINT (-122.0653284439697 37.117125146829885),Zone C
1453,2023-01-15 15:54:00,37.47107160995737,-122.2560631818446,humidity,1.670632313960685,active,POINT (-122.2560631818446 37.47107160995737),Zone C
1128,2023-01-15 15:56:00,37.143361647915896,-122.27499886510569,seismic,19.945725518593893,faulty,POINT (-122.27499886510569 37.143361647915896),Zone C
1908,2023-01-15 16:00:00,37.26267986298048,-122.26694591555416,flood,84.98255005341537,faulty,POINT (-122.26694591555416 37.26267986298048),Zone C
1246,2023-01-15 16:06:00,37.8716522433253,-121.76974989866734,humidity,64.27981713054443,active,POINT (-121.76974989866734 37.8716522433253),Zone C
1158,2023-01-15 16:12:00,37.10509518049648,-122.33642850558998,flood,9.785337174029271,faulty,POINT (-122.33642850558998 37.10509518049648),Zone C
1755,2023-01-15 16:14:00,37.650000576691205,-122.31626902585816,flood,72.4110419877806,faulty,POINT (-122.31626902585816 37.650000576691205),Zone C
1260,2023-01-15 16:15:00,37.63312394730999,-121.6996885447794,temp,98.91331418971173,faulty,POINT (-121.6996885447794 37.63312394730999),Zone C
1447,2023-01-15 16:17:00,37.33966803426944,-121.76011969936702,seismic,30.61592498625335,inactive,POINT (-121.76011969936702 37.33966803426944),Zone C
1776,2023-01-15 16:19:00,37.550236233604274,-121.7759140186804,flood,45.406759464454936,inactive,POINT (-121.7759140186804 37.550236233604274),Zone C
1302,2023-01-15 16:23:00,37.25911928706916,-122.49321951655848,seismic,35.1411628464705,inactive,POINT (-122.49321951655848 37.25911928706916),Zone C
1132,2023-01-15 16:33:00,37.79250392795566,-122.2375110787844,temp,99.74946376888794,faulty,POINT (-122.2375110787844 37.79250392795566),Zone C
1994,2023-01-15 16:34:00,37.8457718509833,-122.11279827886808,seismic,34.75883417368576,inactive,POINT (-122.11279827886808 37.8457718509833),Zone C
1231,2023-01-15 16:37:00,37.11529904427951,-122.20948540390287,humidity,67.34536322625505,inactive,POINT (-122.20948540390287 37.11529904427951),Zone C
1958,2023-01-15 16:40:00,37.998849744732254,-122.46060935698002,humidity,9.112380988410894,faulty,POINT (-122.46060935698002 37.998849744732254),Zone C
1603,2023-01-15 16:45:00,37.78091775622779,-121.50948734865506,seismic,15.49459085820246,active,POINT (-121.50948734865506 37.78091775622779),Zone C
1513,2023-01-15 16:46:00,37.98577564206726,-121.8694903383768,seismic,28.576104628544385,active,POINT (-121.8694903383768 37.98577564206726),Zone C
1994,2023-01-15 16:48:00,37.19858423072457,-121.54223113097096,temp,65.25040122669665,active,POINT (-121.54223113097096 37.19858423072457),Zone C
1727,2023-01-15 16:50:00,37.23612891913773,-121.5120104114039,temp,25.36226892069937,active,POINT (-121.5120104114039 37.23612891913773),Zone C
1523,2023-01-15 16:51:00,37.4618069083625,-121.68405488983592,temp,35.69951452728265,inactive,POINT (-121.68405488983592 37.4618069083625),Zone C
1592,2023-01-15 16:55:00,37.47035158082424,-121.7271432560738,humidity,91.52377784678748,inactive,POINT (-121.7271432560738 37.47035158082424),Zone C
1126,2023-01-15 16:59:00,37.99615543541411,-122.21202295077563,seismic,20.231607511950056,faulty,POINT (-122.21202295077563 37.99615543541411),Zone C
1160,2023-01-15 17:02:00,37.54153737723835,-122.20011757323418,flood,30.257943754720497,faulty,POINT (-122.20011757323418 37.54153737723835),Zone C
1926,2023-01-15 17:04:00,37.56167111589762,-121.8931629629258,seismic,21.500155650336804,inactive,POINT (-121.8931629629258 37.56167111589762),Zone C
1019,2023-01-15 17:07:00,37.42499402963822,-122.40744559843398,seismic,8.614691091779914,active,POINT (-122.40744559843398 37.42499402963822),Zone C
1789,2023-01-15 17:08:00,37.62981988757191,-122.4719638739416,flood,84.14728505402742,faulty,POINT (-122.4719638739416 37.62981988757191),Zone C
1475,2023-01-15 17:12:00,37.49754410131112,-121.95587347774229,flood,31.26912732438747,active,POINT (-121.95587347774229 37.49754410131112),Zone C
1119,2023-01-15 17:13:00,37.225802385169295,-122.39614907580412,flood,49.07766248132727,active,POINT (-122.39614907580412 37.225802385169295),Zone C
1985,2023-01-15 17:22:00,37.99303852166531,-121.8457541561168,temp,29.41895716299345,inactive,POINT (-121.8457541561168 37.99303852166531),Zone C
1614,2023-01-15 17:23:00,37.83803602771172,-121.88449644104617,seismic,79.9595641904592,faulty,POINT (-121.88449644104617 37.83803602771172),Zone C
1298,2023-01-15 17:24:00,37.63396483488256,-122.3862483148238,flood,45.40947423916904,inactive,POINT (-122.3862483148238 37.63396483488256),Zone C
1513,2023-01-15 17:25:00,37.30769187601046,-121.74556816803162,temp,37.13608305649812,faulty,POINT (-121.74556816803162 37.30769187601046),Zone C
1051,2023-01-15 17:27:00,37.95151462250034,-121.82837129586676,flood,50.86891825482772,inactive,POINT (-121.82837129586676 37.95151462250034),Zone C
1059,2023-01-15 17:28:00,37.40562096515843,-122.2828696969359,humidity,21.08139502073057,inactive,POINT (-122.2828696969359 37.40562096515843),Zone C
1300,2023-01-15 17:29:00,37.74507648213561,-122.0836272790378,seismic,75.5505736372129,active,POINT (-122.0836272790378 37.74507648213561),Zone C
1043,2023-01-15 17:31:00,37.06460180232494,-122.00013465014732,flood,33.165873213800815,inactive,POINT (-122.00013465014732 37.06460180232494),Zone C
1815,2023-01-15 17:32:00,37.62272377307682,-121.84586055555896,temp,97.9940407325942,active,POINT (-121.84586055555896 37.62272377307682),Zone C
1400,2023-01-15 17:42:00,37.22031752581621,-122.08166363727898,seismic,1.405411947915336,faulty,POINT (-122.08166363727898 37.22031752581621),Zone C
1642,2023-01-15 17:44:00,37.3946940472314,-121.91416849610266,flood,89.50088696834544,inactive,POINT (-121.91416849610266 37.3946940472314),Zone C
1699,2023-01-15 17:45:00,37.770068377617605,-121.7512601708908,temp,81.48511748261737,faulty,POINT (-121.7512601708908 37.770068377617605),Zone C
1411,2023-01-15 17:46:00,37.00273542119868,-121.7459014741051,humidity,35.40622175206407,inactive,POINT (-121.7459014741051 37.00273542119868),Zone C
1771,2023-01-15 17:54:00,37.0860687362886,-122.4953328610416,humidity,69.96746245098873,active,POINT (-122.4953328610416 37.0860687362886),Zone C
1665,2023-01-15 18:00:00,37.601488450705226,-122.1697118792066,temp,16.578085427355383,active,POINT (-122.1697118792066 37.601488450705226),Zone C
1504,2023-01-15 18:04:00,37.83188309007407,-122.1299710651001,humidity,45.42329358479106,faulty,POINT (-122.1299710651001 37.83188309007407),Zone C
1610,2023-01-15 18:07:00,37.14359039649102,-121.64935393792562,humidity,20.219159006761068,active,POINT (-121.64935393792562 37.14359039649102),Zone C
1963,2023-01-15 18:10:00,37.61530632128672,-122.07924525157075,flood,16.85976867770066,inactive,POINT (-122.07924525157075 37.61530632128672),Zone C
1151,2023-01-15 18:11:00,37.9676489383548,-121.62447353277516,humidity,28.9332190451837,inactive,POINT (-121.62447353277516 37.9676489383548),Zone C
1492,2023-01-15 18:16:00,37.32792829210111,-121.5554049374725,flood,79.60251463655827,faulty,POINT (-121.5554049374725 37.32792829210111),Zone C
1239,2023-01-15 18:18:00,37.43030931759776,-122.23602252061843,temp,51.074544263987285,faulty,POINT (-122.23602252061843 37.43030931759776),Zone C
1725,2023-01-15 18:21:00,37.769663842254594,-121.77918529862406,seismic,8.088492858334051,inactive,POINT (-121.77918529862406 37.769663842254594),Zone C
1060,2023-01-15 18:26:00,37.14593421441241,-122.30513671354538,seismic,12.739934746467874,active,POINT (-122.30513671354538 37.14593421441241),Zone C
1355,2023-01-15 18:40:00,37.23242561124557,-122.3805336607078,temp,70.37591874905894,faulty,POINT (-122.3805336607078 37.23242561124557),Zone C
1012,2023-01-15 18:43:00,37.86566654963729,-122.11613472597293,seismic,2.8209381614651585,faulty,POINT (-122.11613472597293 37.86566654963729),Zone C
1376,2023-01-15 18:53:00,37.75965260155444,-121.74830649405678,humidity,87.80518836668817,faulty,POINT (-121.74830649405678 37.75965260155444),Zone C
1482,2023-01-15 19:03:00,37.00366496194689,-122.15578642819465,seismic,4.4229246462512695,faulty,POINT (-122.15578642819465 37.00366496194689),Zone C
1290,2023-01-15 19:04:00,37.02282100472996,-122.00210398111888,humidity,52.05732238233076,faulty,POINT (-122.00210398111888 37.02282100472996),Zone C
1597,2023-01-15 19:08:00,37.77771205221526,-122.1825840044846,flood,26.91798408251451,inactive,POINT (-122.1825840044846 37.77771205221526),Zone C
1273,2023-01-15 19:15:00,37.67004483225038,-121.73886388781064,flood,9.31832639963134,inactive,POINT (-121.73886388781064 37.67004483225038),Zone C
1414,2023-01-15 19:17:00,37.40303189779654,-122.02753060947092,humidity,11.32802698003368,faulty,POINT (-122.02753060947092 37.40303189779654),Zone C
1854,2023-01-15 19:20:00,37.958297978074754,-122.4888611179661,seismic,16.60888231265788,active,POINT (-122.4888611179661 37.958297978074754),Zone C
1927,2023-01-15 19:23:00,37.94893216141544,-121.52289986790537,flood,99.72005759831492,active,POINT (-121.52289986790537 37.94893216141544),Zone C
1048,2023-01-15 19:28:00,37.73349586271814,-121.91282313953832,seismic,16.89867804917221,active,POINT (-121.91282313953832 37.73349586271814),Zone C
1457,2023-01-15 19:30:00,37.84519771833146,-122.36388739896626,humidity,96.70749476947653,active,POINT (-122.36388739896626 37.84519771833146),Zone C
1846,2023-01-15 19:35:00,37.74955881776325,-121.96641586534766,flood,62.97155417815979,inactive,POINT (-121.96641586534766 37.74955881776325),Zone C
1627,2023-01-15 19:38:00,37.33232660683948,-121.54143725312436,humidity,69.83029828313019,faulty,POINT (-121.54143725312436 37.33232660683948),Zone C
