name,type,latitude,longitude,zone
Location 482,hospital,37.06420791828785,-122.11526582763626,Zone A
Location 482,hospital,37.06420791828785,-122.11526582763626,Zone B
Location 482,hospital,37.06420791828785,-122.11526582763626,Zone C
Location 482,hospital,37.06420791828785,-122.11526582763626,Zone D
Location 483,hospital,37.46504182868538,-122.0210107203015,Zone A
Location 483,hospital,37.46504182868538,-122.0210107203015,Zone B
Location 483,hospital,37.46504182868538,-122.0210107203015,Zone C
Location 483,hospital,37.46504182868538,-122.0210107203015,Zone D
Location 484,hospital,37.32720603770388,-122.47238972690306,Zone A
Location 484,hospital,37.32720603770388,-122.47238972690306,Zone B
Location 484,hospital,37.32720603770388,-122.47238972690306,Zone C
Location 484,hospital,37.32720603770388,-122.47238972690306,Zone D
Location 485,fire_station,37.92161392692866,-121.6410994842242,Zone A
Location 485,fire_station,37.92161392692866,-121.6410994842242,Zone B
Location 485,fire_station,37.92161392692866,-121.6410994842242,Zone C
Location 485,fire_station,37.92161392692866,-121.6410994842242,Zone D
Location 486,hospital,37.57792422832437,-122.0397379939341,Zone A
Location 486,hospital,37.57792422832437,-122.0397379939341,Zone B
Location 486,hospital,37.57792422832437,-122.0397379939341,Zone C
Location 486,hospital,37.57792422832437,-122.0397379939341,Zone D
Location 487,hospital,37.58670473998444,-121.62467461864794,Zone A
Location 487,hospital,37.58670473998444,-121.62467461864794,Zone B
Location 487,hospital,37.58670473998444,-121.62467461864794,Zone C
Location 487,hospital,37.58670473998444,-121.62467461864794,Zone D
Location 488,hospital,37.535533623844344,-121.90009665876045,Zone A
Location 488,hospital,37.535533623844344,-121.90009665876045,Zone B
Location 488,hospital,37.535533623844344,-121.90009665876045,Zone C
Location 488,hospital,37.535533623844344,-121.90009665876045,Zone D
Location 489,fire_station,37.88039246162089,-122.20555857851792,Zone A
Location 489,fire_station,37.88039246162089,-122.20555857851792,Zone B
Location 489,fire_station,37.88039246162089,-122.20555857851792,Zone C
Location 489,fire_station,37.88039246162089,-122.20555857851792,Zone D
Location 490,fire_station,37.08689223598589,-121.88738296922709,Zone A
Location 490,fire_station,37.08689223598589,-121.88738296922709,Zone B
Location 490,fire_station,37.08689223598589,-121.88738296922709,Zone C
Location 490,fire_station,37.08689223598589,-121.88738296922709,Zone D
Location 491,shelter,37.537552905818295,-121.79543410971054,Zone A
Location 491,shelter,37.537552905818295,-121.79543410971054,Zone B
Location 491,shelter,37.537552905818295,-121.79543410971054,Zone C
Location 491,shelter,37.537552905818295,-121.79543410971054,Zone D
Location 492,hospital,37.666093127018065,-122.19866275948179,Zone A
Location 492,hospital,37.666093127018065,-122.19866275948179,Zone B
Location 492,hospital,37.666093127018065,-122.19866275948179,Zone C
Location 492,hospital,37.666093127018065,-122.19866275948179,Zone D
Location 493,shelter,37.01076723557375,-122.49911687278417,
Location 494,hospital,37.069403866371744,-121.61591070346464,Zone A
Location 494,hospital,37.069403866371744,-121.61591070346464,Zone B
Location 494,hospital,37.069403866371744,-121.61591070346464,Zone C
Location 494,hospital,37.069403866371744,-121.61591070346464,Zone D
Location 495,hospital,37.576579650759804,-121.51852131682003,Zone A
Location 495,hospital,37.576579650759804,-121.51852131682003,Zone B
Location 495,hospital,37.576579650759804,-121.51852131682003,Zone C
Location 495,hospital,37.576579650759804,-121.51852131682003,Zone D
Location 496,shelter,37.572459660637925,-122.41999082762268,Zone A
Location 496,shelter,37.572459660637925,-122.41999082762268,Zone B
Location 496,shelter,37.572459660637925,-122.41999082762268,Zone C
Location 496,shelter,37.572459660637925,-122.41999082762268,Zone D
Location 497,fire_station,37.1431884479331,-122.31673018348539,Zone A
Location 497,fire_station,37.1431884479331,-122.31673018348539,Zone B
Location 497,fire_station,37.1431884479331,-122.31673018348539,Zone C
Location 497,fire_station,37.1431884479331,-122.31673018348539,Zone D
Location 498,fire_station,37.01052833643952,-121.62367655679783,Zone A
Location 498,fire_station,37.01052833643952,-121.62367655679783,Zone B
Location 498,fire_station,37.01052833643952,-121.62367655679783,Zone C
Location 498,fire_station,37.01052833643952,-121.62367655679783,Zone D
Location 499,fire_station,37.088359019161416,-121.68525791213361,Zone A
Location 499,fire_station,37.088359019161416,-121.68525791213361,Zone B
Location 499,fire_station,37.088359019161416,-121.68525791213361,Zone C
Location 499,fire_station,37.088359019161416,-121.68525791213361,Zone D
Location 500,shelter,37.85682850010298,-122.2544606746815,Zone A
Location 500,shelter,37.85682850010298,-122.2544606746815,Zone B
Location 500,shelter,37.85682850010298,-122.2544606746815,Zone C
Location 500,shelter,37.85682850010298,-122.2544606746815,Zone D
Location 501,fire_station,37.63600018220787,-121.63171210839333,Zone A
Location 501,fire_station,37.63600018220787,-121.63171210839333,Zone B
Location 501,fire_station,37.63600018220787,-121.63171210839333,Zone C
Location 501,fire_station,37.63600018220787,-121.63171210839333,Zone D
Location 502,fire_station,37.04990802606796,-122.02671563709396,Zone A
Location 502,fire_station,37.04990802606796,-122.02671563709396,Zone B
Location 502,fire_station,37.04990802606796,-122.02671563709396,Zone C
Location 502,fire_station,37.04990802606796,-122.02671563709396,Zone D
Location 503,shelter,37.52219435366132,-121.94689656862614,Zone A
Location 503,shelter,37.52219435366132,-121.94689656862614,Zone B
Location 503,shelter,37.52219435366132,-121.94689656862614,Zone C
Location 503,shelter,37.52219435366132,-121.94689656862614,Zone D
Location 504,shelter,37.796350038907214,-122.45148367963228,Zone A
Location 504,shelter,37.796350038907214,-122.45148367963228,Zone B
Location 504,shelter,37.796350038907214,-122.45148367963228,Zone C
Location 504,shelter,37.796350038907214,-122.45148367963228,Zone D
Location 505,hospital,37.15495562047655,-122.25181647461484,Zone A
Location 505,hospital,37.15495562047655,-122.25181647461484,Zone B
Location 505,hospital,37.15495562047655,-122.25181647461484,Zone C
Location 505,hospital,37.15495562047655,-122.25181647461484,Zone D
Location 506,fire_station,37.46985585126408,-122.29858692244623,Zone A
Location 506,fire_station,37.46985585126408,-122.29858692244623,Zone B
Location 506,fire_station,37.46985585126408,-122.29858692244623,Zone C
Location 506,fire_station,37.46985585126408,-122.29858692244623,Zone D
Location 507,hospital,37.90243927887717,-122.3353018715199,Zone A
Location 507,hospital,37.90243927887717,-122.3353018715199,Zone B
Location 507,hospital,37.90243927887717,-122.3353018715199,Zone C
Location 507,hospital,37.90243927887717,-122.3353018715199,Zone D
Location 508,hospital,37.14687610174295,-121.54860051873206,Zone A
Location 508,hospital,37.14687610174295,-121.54860051873206,Zone B
Location 508,hospital,37.14687610174295,-121.54860051873206,Zone C
Location 508,hospital,37.14687610174295,-121.54860051873206,Zone D
Location 509,hospital,37.52734017227497,-122.3929421303637,Zone A
Location 509,hospital,37.52734017227497,-122.3929421303637,Zone B
Location 509,hospital,37.52734017227497,-122.3929421303637,Zone C
Location 509,hospital,37.52734017227497,-122.3929421303637,Zone D
Location 510,fire_station,37.71821296095401,-122.18973264920942,Zone A
Location 510,fire_station,37.71821296095401,-122.18973264920942,Zone B
Location 510,fire_station,37.71821296095401,-122.18973264920942,Zone C
Location 510,fire_station,37.71821296095401,-122.18973264920942,Zone D
Location 511,fire_station,37.66473052684623,-122.06552228077332,Zone A
Location 511,fire_station,37.66473052684623,-122.06552228077332,Zone B
Location 511,fire_station,37.66473052684623,-122.06552228077332,Zone C
Location 511,fire_station,37.66473052684623,-122.06552228077332,Zone D
Location 512,fire_station,37.61781622679542,-122.31015395301193,Zone A
Location 512,fire_station,37.61781622679542,-122.31015395301193,Zone B
Location 512,fire_station,37.61781622679542,-122.31015395301193,Zone C
Location 512,fire_station,37.61781622679542,-122.31015395301193,Zone D
Location 513,fire_station,37.69346509326321,-121.6817911033206,Zone A
Location 513,fire_station,37.69346509326321,-121.6817911033206,Zone B
Location 513,fire_station,37.69346509326321,-121.6817911033206,Zone C
Location 513,fire_station,37.69346509326321,-121.6817911033206,Zone D
Location 514,hospital,37.11405840673029,-122.20760450752493,Zone A
Location 514,hospital,37.11405840673029,-122.20760450752493,Zone B
Location 514,hospital,37.11405840673029,-122.20760450752493,Zone C
Location 514,hospital,37.11405840673029,-122.20760450752493,Zone D
Location 515,fire_station,37.52617567380391,-122.388278266632,Zone A
Location 515,fire_station,37.52617567380391,-122.388278266632,Zone B
Location 515,fire_station,37.52617567380391,-122.388278266632,Zone C
Location 515,fire_station,37.52617567380391,-122.388278266632,Zone D
Location 516,hospital,37.95275149373473,-121.52375183230654,Zone A
Location 516,hospital,37.95275149373473,-121.52375183230654,Zone B
Location 516,hospital,37.95275149373473,-121.52375183230654,Zone C
Location 516,hospital,37.95275149373473,-121.52375183230654,Zone D
Location 517,hospital,37.64631147899926,-121.51150558821155,Zone A
Location 517,hospital,37.64631147899926,-121.51150558821155,Zone B
Location 517,hospital,37.64631147899926,-121.51150558821155,Zone C
Location 517,hospital,37.64631147899926,-121.51150558821155,Zone D
Location 518,shelter,37.95989028998286,-121.71710637527022,Zone A
Location 518,shelter,37.95989028998286,-121.71710637527022,Zone B
Location 518,shelter,37.95989028998286,-121.71710637527022,Zone C
Location 518,shelter,37.95989028998286,-121.71710637527022,Zone D
Location 519,hospital,37.388418901660465,-121.94089448722573,Zone A
Location 519,hospital,37.388418901660465,-121.94089448722573,Zone B
Location 519,hospital,37.388418901660465,-121.94089448722573,Zone C
Location 519,hospital,37.388418901660465,-121.94089448722573,Zone D
Location 520,fire_station,37.37998543021886,-122.3337340529434,Zone A
Location 520,fire_station,37.37998543021886,-122.3337340529434,Zone B
Location 520,fire_station,37.37998543021886,-122.3337340529434,Zone C
Location 520,fire_station,37.37998543021886,-122.3337340529434,Zone D
Location 521,hospital,37.07475240672928,-122.3786190302705,Zone A
Location 521,hospital,37.07475240672928,-122.3786190302705,Zone B
Location 521,hospital,37.07475240672928,-122.3786190302705,Zone C
Location 521,hospital,37.07475240672928,-122.3786190302705,Zone D
Location 522,fire_station,37.532440234702136,-122.27984094154606,Zone A
Location 522,fire_station,37.532440234702136,-122.27984094154606,Zone B
Location 522,fire_station,37.532440234702136,-122.27984094154606,Zone C
Location 522,fire_station,37.532440234702136,-122.27984094154606,Zone D
Location 523,shelter,37.53317561055319,-121.63348814512887,Zone A
Location 523,shelter,37.53317561055319,-121.63348814512887,Zone B
Location 523,shelter,37.53317561055319,-121.63348814512887,Zone C
Location 523,shelter,37.53317561055319,-121.63348814512887,Zone D
Location 524,fire_station,37.60608834286351,-121.76948377257487,Zone A
Location 524,fire_station,37.60608834286351,-121.76948377257487,Zone B
Location 524,fire_station,37.60608834286351,-121.76948377257487,Zone C
Location 524,fire_station,37.60608834286351,-121.76948377257487,Zone D
Location 525,hospital,37.13406506588598,-122.05974315007457,Zone A
Location 525,hospital,37.13406506588598,-122.05974315007457,Zone B
Location 525,hospital,37.13406506588598,-122.05974315007457,Zone C
Location 525,hospital,37.13406506588598,-122.05974315007457,Zone D
Location 526,hospital,37.13042079820067,-121.73669316214927,Zone A
Location 526,hospital,37.13042079820067,-121.73669316214927,Zone B
Location 526,hospital,37.13042079820067,-121.73669316214927,Zone C
Location 526,hospital,37.13042079820067,-121.73669316214927,Zone D
Location 527,hospital,37.84434536317917,-121.62064614679916,Zone A
Location 527,hospital,37.84434536317917,-121.62064614679916,Zone B
Location 527,hospital,37.84434536317917,-121.62064614679916,Zone C
Location 527,hospital,37.84434536317917,-121.62064614679916,Zone D
Location 528,hospital,37.51171664303334,-121.62268077154434,Zone A
Location 528,hospital,37.51171664303334,-121.62268077154434,Zone B
Location 528,hospital,37.51171664303334,-121.62268077154434,Zone C
Location 528,hospital,37.51171664303334,-121.62268077154434,Zone D
Location 529,shelter,37.52364424554548,-122.32707357882529,Zone A
Location 529,shelter,37.52364424554548,-122.32707357882529,Zone B
Location 529,shelter,37.52364424554548,-122.32707357882529,Zone C
Location 529,shelter,37.52364424554548,-122.32707357882529,Zone D
Location 530,hospital,37.561976169139704,-121.85869833910252,Zone A
Location 530,hospital,37.561976169139704,-121.85869833910252,Zone B
Location 530,hospital,37.561976169139704,-121.85869833910252,Zone C
Location 530,hospital,37.561976169139704,-121.85869833910252,Zone D
Location 531,hospital,37.21780332547839,-121.80717641906925,Zone A
Location 531,hospital,37.21780332547839,-121.80717641906925,Zone B
Location 531,hospital,37.21780332547839,-121.80717641906925,Zone C
Location 531,hospital,37.21780332547839,-121.80717641906925,Zone D
Location 532,shelter,37.98264522667438,-121.75843601015967,Zone A
Location 532,shelter,37.98264522667438,-121.75843601015967,Zone B
Location 532,shelter,37.98264522667438,-121.75843601015967,Zone C
Location 532,shelter,37.98264522667438,-121.75843601015967,Zone D
Location 533,fire_station,37.64134754927595,-121.8764453957367,Zone A
Location 533,fire_station,37.64134754927595,-121.8764453957367,Zone B
Location 533,fire_station,37.64134754927595,-121.8764453957367,Zone C
Location 533,fire_station,37.64134754927595,-121.8764453957367,Zone D
Location 534,shelter,37.83856176213024,-121.56416827922355,Zone A
Location 534,shelter,37.83856176213024,-121.56416827922355,Zone B
Location 534,shelter,37.83856176213024,-121.56416827922355,Zone C
Location 534,shelter,37.83856176213024,-121.56416827922355,Zone D
Location 535,hospital,37.763381565768675,-122.1049583138166,Zone A
Location 535,hospital,37.763381565768675,-122.1049583138166,Zone B
Location 535,hospital,37.763381565768675,-122.1049583138166,Zone C
Location 535,hospital,37.763381565768675,-122.1049583138166,Zone D
Location 536,shelter,37.67170152411006,-121.81560338899536,Zone A
Location 536,shelter,37.67170152411006,-121.81560338899536,Zone B
Location 536,shelter,37.67170152411006,-121.81560338899536,Zone C
Location 536,shelter,37.67170152411006,-121.81560338899536,Zone D
Location 537,hospital,37.297814473786794,-121.63761233883503,Zone A
Location 537,hospital,37.297814473786794,-121.63761233883503,Zone B
Location 537,hospital,37.297814473786794,-121.63761233883503,Zone C
Location 537,hospital,37.297814473786794,-121.63761233883503,Zone D
Location 538,hospital,37.87277326633994,-122.18679683051154,Zone A
Location 538,hospital,37.87277326633994,-122.18679683051154,Zone B
Location 538,hospital,37.87277326633994,-122.18679683051154,Zone C
Location 538,hospital,37.87277326633994,-122.18679683051154,Zone D
Location 539,fire_station,37.938787758167294,-122.12112804908651,Zone A
Location 539,fire_station,37.938787758167294,-122.12112804908651,Zone B
Location 539,fire_station,37.938787758167294,-122.12112804908651,Zone C
Location 539,fire_station,37.938787758167294,-122.12112804908651,Zone D
Location 540,shelter,37.20282940589893,-122.45707578992315,Zone A
Location 540,shelter,37.20282940589893,-122.45707578992315,Zone B
Location 540,shelter,37.20282940589893,-122.45707578992315,Zone C
Location 540,shelter,37.20282940589893,-122.45707578992315,Zone D
Location 541,hospital,37.29066009994255,-122.44798791199707,Zone A
Location 541,hospital,37.29066009994255,-122.44798791199707,Zone B
Location 541,hospital,37.29066009994255,-122.44798791199707,Zone C
Location 541,hospital,37.29066009994255,-122.44798791199707,Zone D
Location 542,hospital,37.66899752772038,-122.42870772933784,Zone A
Location 542,hospital,37.66899752772038,-122.42870772933784,Zone B
Location 542,hospital,37.66899752772038,-122.42870772933784,Zone C
Location 542,hospital,37.66899752772038,-122.42870772933784,Zone D
Location 543,fire_station,37.92523376851208,-121.64051115441869,Zone A
Location 543,fire_station,37.92523376851208,-121.64051115441869,Zone B
Location 543,fire_station,37.92523376851208,-121.64051115441869,Zone C
Location 543,fire_station,37.92523376851208,-121.64051115441869,Zone D
Location 544,shelter,37.47524969943102,-121.83084822421114,Zone A
Location 544,shelter,37.47524969943102,-121.83084822421114,Zone B
Location 544,shelter,37.47524969943102,-121.83084822421114,Zone C
Location 544,shelter,37.47524969943102,-121.83084822421114,Zone D
Location 545,fire_station,37.756384609513084,-121.85865926593779,Zone A
Location 545,fire_station,37.756384609513084,-121.85865926593779,Zone B
Location 545,fire_station,37.756384609513084,-121.85865926593779,Zone C
Location 545,fire_station,37.756384609513084,-121.85865926593779,Zone D
Location 546,shelter,37.03457451133643,-122.44116932124707,Zone A
Location 546,shelter,37.03457451133643,-122.44116932124707,Zone B
Location 546,shelter,37.03457451133643,-122.44116932124707,Zone C
Location 546,shelter,37.03457451133643,-122.44116932124707,Zone D
Location 547,shelter,37.654962726691956,-121.77772633661722,Zone A
Location 547,shelter,37.654962726691956,-121.77772633661722,Zone B
Location 547,shelter,37.654962726691956,-121.77772633661722,Zone C
Location 547,shelter,37.654962726691956,-121.77772633661722,Zone D
Location 548,fire_station,37.63676172768472,-122.16948339817583,Zone A
Location 548,fire_station,37.63676172768472,-122.16948339817583,Zone B
Location 548,fire_station,37.63676172768472,-122.16948339817583,Zone C
Location 548,fire_station,37.63676172768472,-122.16948339817583,Zone D
Location 549,hospital,37.13900154759881,-122.41142998708817,Zone A
Location 549,hospital,37.13900154759881,-122.41142998708817,Zone B
Location 549,hospital,37.13900154759881,-122.41142998708817,Zone C
Location 549,hospital,37.13900154759881,-122.41142998708817,Zone D
Location 550,shelter,37.3734572864721,-122.10508691441892,Zone A
Location 550,shelter,37.3734572864721,-122.10508691441892,Zone B
Location 550,shelter,37.3734572864721,-122.10508691441892,Zone C
Location 550,shelter,37.3734572864721,-122.10508691441892,Zone D
Location 551,fire_station,37.513537382070616,-121.86037507116691,Zone A
Location 551,fire_station,37.513537382070616,-121.86037507116691,Zone B
Location 551,fire_station,37.513537382070616,-121.86037507116691,Zone C
Location 551,fire_station,37.513537382070616,-121.86037507116691,Zone D
Location 552,fire_station,37.35171476188413,-122.49502385376987,Zone A
Location 552,fire_station,37.35171476188413,-122.49502385376987,Zone B
Location 552,fire_station,37.35171476188413,-122.49502385376987,Zone C
Location 552,fire_station,37.35171476188413,-122.49502385376987,Zone D
Location 553,fire_station,37.835103075634365,-121.72335083979355,Zone A
Location 553,fire_station,37.835103075634365,-121.72335083979355,Zone B
Location 553,fire_station,37.835103075634365,-121.72335083979355,Zone C
Location 553,fire_station,37.835103075634365,-121.72335083979355,Zone D
Location 554,hospital,37.02309598658659,-121.9797976834039,Zone A
Location 554,hospital,37.02309598658659,-121.9797976834039,Zone B
Location 554,hospital,37.02309598658659,-121.9797976834039,Zone C
Location 554,hospital,37.02309598658659,-121.9797976834039,Zone D
Location 555,hospital,37.16560578982868,-122.29335491552638,Zone A
Location 555,hospital,37.16560578982868,-122.29335491552638,Zone B
Location 555,hospital,37.16560578982868,-122.29335491552638,Zone C
Location 555,hospital,37.16560578982868,-122.29335491552638,Zone D
Location 556,fire_station,37.66463477447495,-122.25648222643059,Zone A
Location 556,fire_station,37.66463477447495,-122.25648222643059,Zone B
Location 556,fire_station,37.66463477447495,-122.25648222643059,Zone C
Location 556,fire_station,37.66463477447495,-122.25648222643059,Zone D
Location 557,fire_station,37.01551973851933,-122.11599249321236,Zone A
Location 557,fire_station,37.01551973851933,-122.11599249321236,Zone B
Location 557,fire_station,37.01551973851933,-122.11599249321236,Zone C
Location 557,fire_station,37.01551973851933,-122.11599249321236,Zone D
Location 558,hospital,37.710555560944975,-121.55256613491773,Zone A
Location 558,hospital,37.710555560944975,-121.55256613491773,Zone B
Location 558,hospital,37.710555560944975,-121.55256613491773,Zone C
Location 558,hospital,37.710555560944975,-121.55256613491773,Zone D
Location 559,shelter,37.356915543137376,-121.78865072534192,Zone A
Location 559,shelter,37.356915543137376,-121.78865072534192,Zone B
Location 559,shelter,37.356915543137376,-121.78865072534192,Zone C
Location 559,shelter,37.356915543137376,-121.78865072534192,Zone D
Location 560,shelter,37.25169500144495,-121.59028861150449,Zone A
Location 560,shelter,37.25169500144495,-121.59028861150449,Zone B
Location 560,shelter,37.25169500144495,-121.59028861150449,Zone C
Location 560,shelter,37.25169500144495,-121.59028861150449,Zone D
Location 561,hospital,37.29201410770027,-122.05641931726183,Zone A
Location 561,hospital,37.29201410770027,-122.05641931726183,Zone B
Location 561,hospital,37.29201410770027,-122.05641931726183,Zone C
Location 561,hospital,37.29201410770027,-122.05641931726183,Zone D
Location 562,hospital,37.91272506425939,-121.78505649154333,Zone A
Location 562,hospital,37.91272506425939,-121.78505649154333,Zone B
Location 562,hospital,37.91272506425939,-121.78505649154333,Zone C
Location 562,hospital,37.91272506425939,-121.78505649154333,Zone D
Location 563,shelter,37.486298568249666,-121.56974281949446,Zone A
Location 563,shelter,37.486298568249666,-121.56974281949446,Zone B
Location 563,shelter,37.486298568249666,-121.56974281949446,Zone C
Location 563,shelter,37.486298568249666,-121.56974281949446,Zone D
Location 564,shelter,37.832587892130974,-121.55091698050597,Zone A
Location 564,shelter,37.832587892130974,-121.55091698050597,Zone B
Location 564,shelter,37.832587892130974,-121.55091698050597,Zone C
Location 564,shelter,37.832587892130974,-121.55091698050597,Zone D
Location 565,fire_station,37.67160695728839,-122.15132527338933,Zone A
Location 565,fire_station,37.67160695728839,-122.15132527338933,Zone B
Location 565,fire_station,37.67160695728839,-122.15132527338933,Zone C
Location 565,fire_station,37.67160695728839,-122.15132527338933,Zone D
Location 566,hospital,37.30866828011929,-122.25133494411953,Zone A
Location 566,hospital,37.30866828011929,-122.25133494411953,Zone B
Location 566,hospital,37.30866828011929,-122.25133494411953,Zone C
Location 566,hospital,37.30866828011929,-122.25133494411953,Zone D
Location 567,hospital,37.16876709414267,-121.55033653059927,Zone A
Location 567,hospital,37.16876709414267,-121.55033653059927,Zone B
Location 567,hospital,37.16876709414267,-121.55033653059927,Zone C
Location 567,hospital,37.16876709414267,-121.55033653059927,Zone D
Location 568,hospital,37.82038500475597,-122.47981583518882,Zone A
Location 568,hospital,37.82038500475597,-122.47981583518882,Zone B
Location 568,hospital,37.82038500475597,-122.47981583518882,Zone C
Location 568,hospital,37.82038500475597,-122.47981583518882,Zone D
Location 569,hospital,37.805353191192324,-122.13996654852372,Zone A
Location 569,hospital,37.805353191192324,-122.13996654852372,Zone B
Location 569,hospital,37.805353191192324,-122.13996654852372,Zone C
Location 569,hospital,37.805353191192324,-122.13996654852372,Zone D
Location 570,hospital,37.66423328013605,-122.1673780935499,Zone A
Location 570,hospital,37.66423328013605,-122.1673780935499,Zone B
Location 570,hospital,37.66423328013605,-122.1673780935499,Zone C
Location 570,hospital,37.66423328013605,-122.1673780935499,Zone D
Location 571,hospital,37.828679606680716,-121.98300164089903,Zone A
Location 571,hospital,37.828679606680716,-121.98300164089903,Zone B
Location 571,hospital,37.828679606680716,-121.98300164089903,Zone C
Location 571,hospital,37.828679606680716,-121.98300164089903,Zone D
Location 572,fire_station,37.56422850691838,-122.13229545544367,Zone A
Location 572,fire_station,37.56422850691838,-122.13229545544367,Zone B
Location 572,fire_station,37.56422850691838,-122.13229545544367,Zone C
Location 572,fire_station,37.56422850691838,-122.13229545544367,Zone D
Location 573,hospital,37.56406519288173,-122.28908387589335,Zone A
Location 573,hospital,37.56406519288173,-122.28908387589335,Zone B
Location 573,hospital,37.56406519288173,-122.28908387589335,Zone C
Location 573,hospital,37.56406519288173,-122.28908387589335,Zone D
Location 574,hospital,37.12277504262445,-121.60066402615136,Zone A
Location 574,hospital,37.12277504262445,-121.60066402615136,Zone B
Location 574,hospital,37.12277504262445,-121.60066402615136,Zone C
Location 574,hospital,37.12277504262445,-121.60066402615136,Zone D
Location 575,hospital,37.0167675084993,-122.44843534052616,Zone A
Location 575,hospital,37.0167675084993,-122.44843534052616,Zone B
Location 575,hospital,37.0167675084993,-122.44843534052616,Zone C
Location 575,hospital,37.0167675084993,-122.44843534052616,Zone D
Location 576,hospital,37.43923904622408,-121.91368737762868,Zone A
Location 576,hospital,37.43923904622408,-121.91368737762868,Zone B
Location 576,hospital,37.43923904622408,-121.91368737762868,Zone C
Location 576,hospital,37.43923904622408,-121.91368737762868,Zone D
Location 577,fire_station,37.09261173328856,-121.53429517732332,Zone A
Location 577,fire_station,37.09261173328856,-121.53429517732332,Zone B
Location 577,fire_station,37.09261173328856,-121.53429517732332,Zone C
Location 577,fire_station,37.09261173328856,-121.53429517732332,Zone D
Location 578,hospital,37.382593031329954,-122.21368762286494,Zone A
Location 578,hospital,37.382593031329954,-122.21368762286494,Zone B
Location 578,hospital,37.382593031329954,-122.21368762286494,Zone C
Location 578,hospital,37.382593031329954,-122.21368762286494,Zone D
Location 579,fire_station,37.47195439388048,-122.26031833134186,Zone A
Location 579,fire_station,37.47195439388048,-122.26031833134186,Zone B
Location 579,fire_station,37.47195439388048,-122.26031833134186,Zone C
Location 579,fire_station,37.47195439388048,-122.26031833134186,Zone D
Location 580,hospital,37.28688333329802,-122.14109799006548,Zone A
Location 580,hospital,37.28688333329802,-122.14109799006548,Zone B
Location 580,hospital,37.28688333329802,-122.14109799006548,Zone C
Location 580,hospital,37.28688333329802,-122.14109799006548,Zone D
Location 581,hospital,37.007950471428835,-122.04497170164694,Zone A
Location 581,hospital,37.007950471428835,-122.04497170164694,Zone B
Location 581,hospital,37.007950471428835,-122.04497170164694,Zone C
Location 581,hospital,37.007950471428835,-122.04497170164694,Zone D
Location 582,hospital,37.7632401558123,-122.30957837990172,Zone A
Location 582,hospital,37.7632401558123,-122.30957837990172,Zone B
Location 582,hospital,37.7632401558123,-122.30957837990172,Zone C
Location 582,hospital,37.7632401558123,-122.30957837990172,Zone D
Location 583,shelter,37.29931609420109,-122.35337157422484,Zone A
Location 583,shelter,37.29931609420109,-122.35337157422484,Zone B
Location 583,shelter,37.29931609420109,-122.35337157422484,Zone C
Location 583,shelter,37.29931609420109,-122.35337157422484,Zone D
Location 584,shelter,37.46035977620651,-122.12983922281936,Zone A
Location 584,shelter,37.46035977620651,-122.12983922281936,Zone B
Location 584,shelter,37.46035977620651,-122.12983922281936,Zone C
Location 584,shelter,37.46035977620651,-122.12983922281936,Zone D
Location 585,hospital,37.87618469403152,-121.89785551766069,Zone A
Location 585,hospital,37.87618469403152,-121.89785551766069,Zone B
Location 585,hospital,37.87618469403152,-121.89785551766069,Zone C
Location 585,hospital,37.87618469403152,-121.89785551766069,Zone D
Location 586,hospital,37.549571765430386,-121.89661768247426,Zone A
Location 586,hospital,37.549571765430386,-121.89661768247426,Zone B
Location 586,hospital,37.549571765430386,-121.89661768247426,Zone C
Location 586,hospital,37.549571765430386,-121.89661768247426,Zone D
Location 587,shelter,37.891701011517775,-122.33350788228292,Zone A
Location 587,shelter,37.891701011517775,-122.33350788228292,Zone B
Location 587,shelter,37.891701011517775,-122.33350788228292,Zone C
Location 587,shelter,37.891701011517775,-122.33350788228292,Zone D
Location 588,fire_station,37.7864850306431,-122.25218441187776,Zone A
Location 588,fire_station,37.7864850306431,-122.25218441187776,Zone B
Location 588,fire_station,37.7864850306431,-122.25218441187776,Zone C
Location 588,fire_station,37.7864850306431,-122.25218441187776,Zone D
Location 589,fire_station,37.450720098179936,-121.62959315897562,Zone A
Location 589,fire_station,37.450720098179936,-121.62959315897562,Zone B
Location 589,fire_station,37.450720098179936,-121.62959315897562,Zone C
Location 589,fire_station,37.450720098179936,-121.62959315897562,Zone D
Location 590,hospital,37.69504375715829,-121.9765228535485,Zone A
Location 590,hospital,37.69504375715829,-121.9765228535485,Zone B
Location 590,hospital,37.69504375715829,-121.9765228535485,Zone C
Location 590,hospital,37.69504375715829,-121.9765228535485,Zone D
Location 591,fire_station,37.81386628822131,-122.21200854145245,Zone A
Location 591,fire_station,37.81386628822131,-122.21200854145245,Zone B
Location 591,fire_station,37.81386628822131,-122.21200854145245,Zone C
Location 591,fire_station,37.81386628822131,-122.21200854145245,Zone D
Location 592,fire_station,37.11033258701752,-122.27008142269466,Zone A
Location 592,fire_station,37.11033258701752,-122.27008142269466,Zone B
Location 592,fire_station,37.11033258701752,-122.27008142269466,Zone C
Location 592,fire_station,37.11033258701752,-122.27008142269466,Zone D
Location 593,fire_station,37.25656455698491,-122.2037622417639,Zone A
Location 593,fire_station,37.25656455698491,-122.2037622417639,Zone B
Location 593,fire_station,37.25656455698491,-122.2037622417639,Zone C
Location 593,fire_station,37.25656455698491,-122.2037622417639,Zone D
Location 594,shelter,37.195346062615585,-122.46783877359498,Zone A
